LEAID,NAME,cluster,label
3501830,MELROSE PUBLIC SCHOOLS,0,False
4800115,HOUSTON HEIGHTS HIGH SCHOOL,0,False
2103540,LOGAN COUNTY,0,False
3624030,QUEENSBURY UNION FREE SCHOOL DISTRICT,4,False
0510560,NORFORK SCHOOL DISTRICT,4,False
4644770,LYMAN SCHOOL DISTRICT 42-1,4,False
4020910,MULHALL-ORLANDO,4,False
3400024,NORTH STAR ACADEMY CHARTER SCH,0,False
3011160,FORSYTH ELEM,4,False
4702580,MADISON COUNTY,4,False
0607950,CENTRAL ELEMENTARY,0,False
2912630,GALENA R-II,4,False
2505130,GARDNER,0,False
4280430,VENANGO TECHNOLOGY CENTER,2,False
1600138,SALMON RIVER JOINT SCHOOL DIST,4,False
2314788,RSU 38,4,False
3415630,SPRINGFIELD,2,False
3702040,HAYWOOD COUNTY SCHOOLS,4,False
4200785,VANGUARD SCHOOL,4,True
4500010,SPARTANBURG 81,2,False
4026100,ROBIN HILL,4,False
5103300,ROANOKE CITY PBLC SCHS,4,False
3303690,HENNIKER SCHOOL DISTRICT,4,False
5002130,BENNINGTON ID SCHOOL DISTRICT,0,False
0806300,MOUNTAIN VALLEY SCHOOL DISTRICT NO. RE 1,4,False
0600013,ROCKLIN UNIFIED,4,False
3900321,FCI ACADEMY,0,False
4703300,ONEIDA,0,False
5007380,KILLINGTON SCHOOL DISTRICT,0,False
3100023,MAXWELL PUBLIC SCHOOLS,4,False
2700209,HARBOR CITY INTERNATIONAL CHARTER,0,False
2633000,STEPHENSON AREA PUBLIC SCHOOLS,4,False
4004020,BERRYHILL,4,False
5007920,SUNDERLAND SCHOOL DISTRICT,0,False
0903180,OLD SAYBROOK SCHOOL DISTRICT,2,False
3700134,KINSTON CHARTER ACAD,0,True
2709440,ROCORI PUBLIC SCHOOL DISTRICT,4,False
1715660,FOX RIVER GROVE CONS SD 3,2,False
3904656,INDEPENDENCE LOCAL,2,False
5007140,SALISBURY SCHOOL DISTRICT,0,False
0800221,PUEBLO 60 URBAN,1,False
4103540,COVE SD 15,0,False
1925320,SAYDEL COMM SCHOOL DISTRICT,2,False
4700660,CLAY COUNTY,0,False
1706090,BERWYN SOUTH SD 100,4,False
5400900,MINGO COUNTY SCHOOLS,4,False
5500043,SCHOOL FOR EARLY DEVELOPMENT AND ACHIEVEMENT (SEDA) AGENCY,4,False
4900051,MOUNTAINVILLE ACADEMY,0,False
3399937,MANCHESTER SAU OFFICE,1,False
3700046,STERLING MONTESSORI ACADEMY,4,False
2912240,FORSYTH R-III,4,False
4206480,CONESTOGA VALLEY SD,2,False
1700272,WEST CENTRAL IL SPEC EDUC COOP,4,False
4025230,PURCELL,4,False
5303330,GRIFFIN SCHOOL DISTRICT,4,False
3600011,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,0,False
0601380,EDEN AREA ROP JPA,4,False
3306420,STRAFFORD SCHOOL DISTRICT,2,False
2617700,HARBOR SPRINGS SCHOOL DISTRICT,2,False
3100170,GORDON-RUSHVILLE PUBLIC SCHS,4,False
3028910,ZURICH ELEM,4,False
3904959,BLOOM-VERNON LOCAL,0,False
0507840,HOPE SCHOOL DISTRICT,4,False
3100095,CRETE PUBLIC SCHOOLS,4,False
5513350,SALEM SCHOOL DISTRICT,4,False
5505640,GRANTON AREA SCHOOL DISTRICT,4,False
2804170,STONE CO SCHOOL DIST,4,False
5307800,SELKIRK SCHOOL DISTRICT,0,False
0636240,SEIAD ELEMENTARY,4,False
4005520,BROKEN BOW,0,False
3620460,NEW PALTZ CENTRAL SCHOOL DISTRICT,2,False
0402530,DOUGLAS UNIFIED DISTRICT,0,False
0601386,SOUTHERN CALIFORNIA ROP,4,False
1810500,SOUTH PUTNAM COMMUNITY SCHOOLS,4,False
2900006,JEFFERSON COLLEGE,4,False
3900057,DAYTON LEADERSHIP ACADEMIES-DAYTON LIBERTY CAMPUS,0,False
3904704,ARCHBOLD-AREA LOCAL,4,False
1302820,HENRY COUNTY,4,False
4210115,NORTH STAR SD,0,False
2632550,SPRING LAKE PUBLIC SCHOOLS,4,False
4218510,PARKLAND SD,2,False
5509210,MERRILL AREA SCHOOL DISTRICT,4,False
1803060,DEKALB CO EASTERN COM SCH DIST,4,False
2634410,UNION CITY COMMUNITY SCHOOLS,0,False
4824810,JOAQUIN ISD,4,False
1700212,WHITESIDE ROE,4,False
0402130,COCHISE ELEMENTARY DISTRICT,2,False
0636270,SELMA UNIFIED,0,False
2700047,MINNESOTA VALLEY COOPERATIVE,2,False
0503030,PEA RIDGE SCHOOL DISTRICT,4,False
0102940,SCOTTSBORO CITY,4,False
2510500,SAUGUS,2,False
5900153,,4,False
1717790,GRIGGSVILLE-PERRY CUSD 4,4,False
1720280,JACKSONVILLE SD 117,4,False
4030480,TYRONE,4,False
0400750,APACHE ELEMENTARY DISTRICT,2,False
5103780,SUSSEX CO PBLC SCHS,4,False
0613920,FONTANA UNIFIED,0,False
2610410,COLON COMMUNITY SCHOOL DISTRICT,0,False
4222230,SOUTH SIDE AREA SD,4,False
2506570,LAKEVILLE,2,True
0691021,MONTEREY COUNTY OFFICE OF EDUCATION,4,False
3701920,GUILFORD COUNTY SCHOOLS,2,False
4831380,MORGAN ISD,4,False
1701388,DALLAS ESD 327,4,False
0806600,BIG SANDY SCHOOL DISTRICT NO. 100J,0,False
4210440,FREEPORT AREA SD,4,False
0641460,WASHINGTON COLONY ELEMENTARY,0,False
2708940,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,4,False
0400266,PACE PREPARATORY ACADEMY  INC.,0,False
3415600,SPRING LAKE HEIGHTS BOROU,2,False
2004950,CLIFTON-CLYDE,4,False
1738400,SUNSET RIDGE SD 29,2,False
3600142,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL,4,False
3603240,ARKPORT CENTRAL SCHOOL DISTRICT,0,False
4830720,MILDRED ISD,2,False
3700660,CASWELL COUNTY SCHOOLS,4,False
4212420,JENKINTOWN SD,2,False
5900012,,4,False
2724030,OKLEE PUBLIC SCHOOL DISTRICT,0,True
2907080,CANTON R-V,4,False
3900554,NU BETHEL CENTER OF EXCELLENCE,4,True
5605820,WASHAKIE COUNTY SCHOOL DISTRICT #2,4,False
0637830,SAINT HELENA UNIFIED,2,False
0904980,WESTBROOK SCHOOL DISTRICT,2,False
2503070,BRISTOL COUNTY AGRICULTURAL,4,False
0400650,INTEGRITY EDUCATION INCORPORATED,0,False
2600001,MICHIGAN DEPARTMENT OF CORRECTIONS,3,False
0504890,DANVILLE SCHOOL DISTRICT,0,False
2929700,STURGEON R-V,4,False
2925140,PIKE CO. R-III,2,False
2700322,REDWOOD AREA TELECOM COOPERATIVE,1,False
0623130,LUTHER BURBANK,4,False
2504260,DOVER,2,False
1700164,BMP TRI COUNTY SPECIAL ED COOP,4,False
0619410,KENWOOD,2,False
5513290,CENTRAL/WESTOSHA UHS SCHOOL DISTRICT,4,False
4641300,LEAD-DEADWOOD SCHOOL DISTRICT 40-1,2,False
4021630,NOBLE,0,False
4827420,LIBERTY HILL ISD,2,False
1700014,GOREVILLE CUD 1,4,False
0400276,ACADEMY WITH COMMUNITY PARTNERS  INC,0,False
3904907,PICKAWAY COUNTY ESC,2,False
2501980,ARLINGTON,2,False
3904827,MADISON-PLAINS LOCAL,4,False
1713290,EAST RICHLAND CUSD 1,4,False
1713530,EDWARDSVILLE CUSD 7,2,False
5100720,CHARLES CITY CO PBLC SCHS,4,False
2928170,SHELDON R-VIII,4,False
3021720,PRYOR ELEM,4,False
2920340,MARK TWAIN R-VIII,4,False
3024990,STANFORD K-12 SCHOOLS,4,False
5900017,,4,False
1711730,DAMIANSVILLE SD 62,4,False
4014670,MIDWAY,0,False
0624570,MENLO PARK CITY ELEMENTARY,2,False
1719960,ILLINI BLUFFS CUSD 327,2,False
3900573,TOLEDO PREPARATORY AND FITNESS ACADEMY,0,False
0504740,COUNTY LINE SCHOOL DISTRICT,4,False
0622320,LOLETA UNION ELEMENTARY,4,False
1737410,ST JOSEPH OGDEN CHSD 305,2,False
2100094,KENTUCKY SCHOOL FOR THE BLIND,1,False
0500048,EAST POINSETT CO. SCHOOL DIST.,0,False
3904715,GEAUGA COUNTY EDUCATIONAL SERVICE CENTER,2,False
0900780,CHESTER SCHOOL DISTRICT,2,False
2100111,WEST KENTUCKY SPECIAL EDUCATION COOPERATIVE,1,True
3002490,AUCHARD CREEK ELEM,0,False
3900344,SUMMIT ACDY MIDDLE SCHOOL-WARREN,0,False
1727290,MT PULASKI CUSD 23,2,False
0616325,HACIENDA LA PUENTE UNIFIED,0,False
0800240,GUNNISON RE-1J,1,False
3619860,MORRIS CENTRAL SCHOOL DISTRICT,0,False
2606870,BRIGHTON AREA SCHOOLS,4,False
0601363,ANTELOPE VALLEY SCHOOLS TRANSPORTATION AGENCY,4,False
2733900,STAPLES-MOTLEY SCHOOL DISTRICT,0,False
3904817,MIDVIEW LOCAL,4,False
5500041,CENTRAL CITY CYBERSCHOOL AGENCY,4,False
2314160,RSU 52/MSAD 52,4,False
4814920,COMSTOCK ISD,2,False
4800051,HOUSTON CAN ACADEMY CHARTER SCHOOL,0,True
4011970,FORT GIBSON,4,False
0618840,JEFFERSON ELEMENTARY,0,False
3703360,NEWTON CONOVER CITY SCHOOLS,4,False
4827990,LONDON ISD,2,False
3600124,CANISTEO-GREENWOOD CSD,0,False
4223250,RIVERSIDE SD,2,False
2006360,GALENA,0,False
3600055,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,4,False
2908790,LIVINGSTON CO. R-III,4,False
0400753,AMBASSADOR ACADEMY,0,False
3399968,SANBORN REGIONAL SAU OFFICE,1,False
5007470,SOUTH BURLINGTON SCHOOL DIST,0,False
0613530,FALLBROOK UNION HIGH,2,False
2607890,CARMAN-AINSWORTH COMMUNITY SCHOOLS,4,False
3800044,NORTHERN CASS 97,4,False
2509140,OLD COLONY REGIONAL VOCATIONAL TECHNICAL,4,False
3006810,CIRCLE H S,4,False
3904632,CLERMONT NORTHEASTERN LOCAL,4,False
3015610,KING COLONY ELEM,4,False
1715750,FRANKLIN CUSD 1,2,False
0100015,SAFETYNET ACADEMY,3,False
1920580,NEWELL-FONDA COMM SCHOOL DISTRICT,4,False
4502790,LEXINGTON 04,4,False
5100420,BOTETOURT CO PBLC SCHS,4,False
4203180,BEDFORD AREA SD,4,False
0900014,COMMON GROUND HIGH SCHOOL DIS,0,False
3700152,YMCA OF WAKE COUNTY,4,False
3400719,PRIDE ACADEMY CHARTER SCHOOL,0,False
1700265,OHIO & WABASH VALLEY REG VOC SYS,0,False
1915210,JEFFERSON-SCRANTON COMM SCHOOL DISTRICT,4,False
4818780,EVANT ISD,4,False
0500397,COVENANT KEEPERS MIDDLE CHARTER,0,False
4207200,DALLAS SD,2,False
2908730,CHILHOWEE R-IV,4,False
1927990,TRI-CENTER COMM SCHOOL DISTRICT,4,False
1903930,ATLANTIC COMM SCHOOL DISTRICT,4,False
1730930,PAWNEE CUSD 11,4,False
1602190,MINIDOKA COUNTY JOINT DISTRICT,0,False
3680660,OSWEGO BOCES,3,False
5507230,JUDA SCHOOL DISTRICT,4,False
2616830,GRASS LAKE COMMUNITY SCHOOLS,4,False
4289320,BUCKS COUNTY IU 22,4,False
1804470,WESTERN SCHOOL CORP,4,False
2000018,SCHOOL FOR BLIND,3,False
1700325,REGION III SPEC ED COOP,4,False
5501080,BELOIT TURNER SCHOOL DISTRICT,4,False
2304160,CHARLOTTE SCHOOL DEPARTMENT,4,False
4014700,HOBART,4,False
1737980,STOCKTON CUSD 206,2,False
2911010,SKYLINE R-II,4,False
0636810,SILVER FORK ELEMENTARY,4,False
4106510,HOOD RIVER COUNTY SD,4,False
2803060,NESHOBA COUNTY SCHOOL DISTRICT,0,False
5900085,,4,False
0605820,BRAWLEY UNION HIGH,0,False
1303300,LIBERTY COUNTY,4,False
1600900,DIETRICH DISTRICT,0,False
1600013,GARDEN CITY COMMUNITY CHARTER,0,True
2931620,WELLSVILLE MIDDLETOWN R-I,4,False
2600107,ACADEMY OF OAK PARK,0,True
2732070,ROCKFORD PUBLIC SCHOOL DISTRICT,4,False
2200041,BELLE CHASSE ACADEMY INC.,0,False
2802610,LELAND SCHOOL DIST,4,False
5507410,KEWAUNEE SCHOOL DISTRICT,4,False
5506060,SAINT CROIX CENTRAL SCHOOL DISTRICT,4,False
1704830,AVON CUSD 176,4,True
5900149,,4,False
0691102,PLUMAS COUNTY OFFICE OF EDUCATION,4,False
0900840,COLCHESTER SCHOOL DISTRICT,4,False
1709300,CENTRALIA HSD 200,4,False
3303180,GILFORD SCHOOL DISTRICT,2,False
3606570,CARMEL CENTRAL SCHOOL DISTRICT,2,False
5102190,LEE CO PBLC SCHS,0,False
1724570,MARENGO CHSD 154,2,False
3600969,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,4,False
4019440,MCALESTER,4,False
4206590,CONNEAUT SD,4,False
3404050,EAGLESWOOD TOWNSHIP,4,False
0400243,SKYLINE SCHOOLS  INC.,0,False
2622980,MARTIN PUBLIC SCHOOLS,0,False
1700017,OKAW AREA VOCATIONAL CENTER,2,False
4213590,LEWISBURG AREA SD,2,False
2700084,REGION 3 - NORTHEAST SERVICE COOP,4,False
1736330,SIGNAL HILL SD 181,4,False
0400399,MONTESSORI ACADEMY  INC.,0,False
4819170,FERRIS ISD,0,False
3600025,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES,4,False
3904737,OAK HILLS LOCAL,4,False
0603870,BANTA ELEMENTARY,4,False
1739030,TINLEY PARK CCSD 146,2,False
5513890,SIREN SCHOOL DISTRICT,2,False
4825320,KEMP ISD,4,False
5515750,WATERTOWN SCHOOL DISTRICT,4,False
2506990,LONGMEADOW,2,False
3800042,MIDKOTA 7,4,False
2920370,MARQUAND-ZION R-VI,4,False
4812360,BYNUM ISD,0,False
0623460,MAGNOLIA UNION ELEMENTARY,0,False
0504800,CROSSETT SCHOOL DISTRICT,4,False
0403860,MARICOPA COUNTY REGIONAL DISTRICT,0,False
2636270,WHITEFORD AGRICULTURAL SCHOOLS,4,False
0500073,OUACHITA RIVER SCHOOL DISTRICT,0,False
3028500,WISDOM ELEM,4,False
2680200,CALHOUN ISD,4,False
0619140,JULIAN UNION ELEMENTARY,0,False
3617130,LETCHWORTH CENTRAL SCHOOL DISTRICT,0,False
1705910,BENSENVILLE SD 2,2,False
0606540,BURREL UNION ELEMENTARY,0,False
4900046,GEORGE WASHINGTON ACADEMY,0,False
5101190,EMPORIA,1,True
2006090,EUDORA,4,False
0400122,ACCLAIM CHARTER SCHOOL,0,False
0400280,MOHAVE ACCELERATED LEARNING CENTER,0,False
4800184,GATEWAY CHARTER ACADEMY,0,False
4215960,MOSHANNON VALLEY SD,0,False
0626460,MUPU ELEMENTARY,0,False
4111910,SUNTEX SD 10,0,False
1738550,TAMAROA SCHOOL DIST 5,0,False
2904980,BEVIER C-4,4,False
3905055,GREEN LOCAL,4,False
4703150,MURFREESBORO,4,False
1922440,PEKIN COMM SCHOOL DISTRICT,2,False
4842210,TARKINGTON ISD,4,False
1712030,DELAND-WELDON CUSD 57,2,False
0631980,RED BLUFF UNION ELEMENTARY,0,False
2100630,BOYLE CO,4,False
4216440,NESHANNOCK TOWNSHIP SD,2,False
2730480,RED WING PUBLIC SCHOOL DISTRICT,4,False
1812870,WEST LAFAYETTE COM SCHOOL CORP,4,False
1303600,MCINTOSH COUNTY,4,False
3904407,GRANDVIEW HEIGHTS CITY,2,False
3300013,WAKEFIELD SAU OFFICE,1,False
1809690,MERRILLVILLE COMMUNITY SCHOOL,2,False
0400765,GILA COUNTY SHERIFFS OFFICE,4,False
4222410,SOUTHMORELAND SD,4,False
1700235,CAREER EDUC ASSOC OF N CENTRAL IL,0,False
3604370,BELLEVILLE HENDERSON CENTRAL SCHOOL DISTRICT,4,False
2200017,LOUISIANA SCHOOL FOR MATH SCIENCE & THE ARTS,3,False
2713170,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,0,False
2304800,DALLAS PLT SCHOOL DEPARTMENT,2,True
5001830,ARLINGTON SCHOOL DISTRICT,0,False
3172390,KEARNEY PUBLIC SCHOOLS,2,False
3615990,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,4,False
2636480,WOLVERINE COMMUNITY SCHOOLS,4,False
0629130,OROVILLE UNION HIGH,4,False
4224060,UNION AREA SD,4,False
2102010,FRANKLIN COUNTY,4,False
4815960,CUERO ISD,4,False
1738700,TAYLORVILLE CUSD 3,4,False
2011080,RENWICK,4,False
3904689,PICKERINGTON LOCAL,4,False
1912330,GARNER-HAYFIELD COMM SCHOOL DISTRICT,4,False
4018840,MANNFORD,4,False
3703330,NEW HANOVER COUNTY SCHOOLS,2,False
0899160,MOUNTAIN BOCES,4,False
4836000,PROSPER ISD,2,False
3904470,ROCKY RIVER CITY,2,False
3905147,WARREN COUNTY VOCATIONAL SCHOOL,2,False
0408280,TANQUE VERDE UNIFIED DISTRICT,2,False
3027960,WHITLASH ELEM,0,False
0605250,BLAKE ELEMENTARY,4,False
4024330,PLEASANT GROVE,0,False
4110200,PROSPECT SD 59,0,False
4828530,LUEDERS-AVOCA ISD,4,False
5100020,SOUTHEASTERN COOP ED PGM,3,False
3017520,MALMBORG ELEM,4,False
0400059,SCOTTSDALE HORIZONS CHARTER SCHOOL,0,True
5006270,ORWELL SCHOOL DISTRICT,0,False
3014430,HOBSON K-12 SCHOOLS,4,False
5602990,GOSHEN COUNTY SCHOOL DISTRICT #1,0,False
4202760,AVELLA AREA SD,0,False
3603870,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,4,False
0102635,OXFORD CITY,4,False
3410020,MIDDLE TOWNSHIP,2,False
1918180,MADRID COMM SCHOOL DISTRICT,4,False
1704920,BALL CHATHAM CUSD 5,2,False
3405610,FREEHOLD REGIONAL HIGH SC,2,False
4103480,CORVALLIS SD 509J,4,False
2916660,KINGSVILLE R-I,2,False
4680190,WOONSOCKET SCHOOL DISTRICT 55-4,2,False
3500390,CENTRAL CONSOLIDATED SCHOOLS,4,False
3900569,CLEVELAND LIGHTHOUSE COMMUNITY SCHOOL,4,False
0601369,SAN JOAQUIN DATA PROCESSING JPA,4,False
2700008,ST. LOUIS COUNTY SCHOOL DISTRICT,0,False
5900040,,4,False
1807980,NORTH PUTNAM COMMUNITY SCHOOLS,4,False
3901308,BRIDGE ACADEMY OF OHIO,0,True
2200048,RSD-DRYADES YMCA,4,False
2012300,CIRCLE,4,False
3810810,LANGDON AREA 23,4,False
3700062,LINCOLN CHARTER,4,False
4501170,BERKELEY 01,4,False
2003540,ATCHISON PUBLIC SCHOOLS,0,False
2500036,MA ACADEMY FOR MATH AND SCIENCE,4,False
2314240,RSU 51/MSAD 51,4,False
0623040,LUCERNE ELEMENTARY,4,False
4200125,PENNSYLVANIA DISTANCE LEARNING CS,2,False
3906212,UPPER VALLEY,4,False
4400720,NEWPORT,2,False
3627120,SODUS CENTRAL SCHOOL DISTRICT,4,False
5600730,ALBANY COUNTY SCHOOL DISTRICT #1,0,False
1808190,NORTHEASTERN WAYNE SCHOOLS,4,False
3905000,MANCHESTER LOCAL,4,False
4202040,ABINGTON  SD,2,False
4624030,FAULKTON AREA SCHOOLS 24-4,4,False
2102460,HANCOCK COUNTY,4,False
2800840,BROOKHAVEN SCHOOL DIST,4,False
4800254,WESTLAKE ACADEMY CHARTER SCHOOL,0,False
3501290,HONDO VALLEY PUBLIC SCHOOLS,0,False
3619920,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,0,False
3700030,ALAMANCE-BURLINGTON SCHOOLS,0,False
2909780,CLEVER R-V,4,False
3608790,DANSVILLE CENTRAL SCHOOL DISTRICT,0,False
2504230,DOUGLAS,4,False
5900177,,4,False
3900302,WINTERFIELD VENTURE ACADEMY,4,False
0100390,BIRMINGHAM CITY,4,False
1999005,AEA 8 PRAIRIE LAKES AEA,4,False
3680220,CLINTON-ESSEX-WARREN-WASHINGTON BOCES,3,False
0400315,YAVAPAI ACCOMMODATION SCHOOL DISTRICT,0,False
0638880,TEHACHAPI UNIFIED,4,False
0611110,DESERT SANDS UNIFIED,4,False
2314100,YARMOUTH SCHOOLS,2,False
2502110,ASSABET VALLEY REGIONAL VOCATIONAL TECHNICAL,2,False
0400287,AIR ACADEMY CHARTER HIGH SCHOOL,3,True
4900020,UTAH COUNTY ACADEMY OF SCIENCE (UCAS),0,False
5005160,LINCOLN SCHOOL DISTRICT,0,False
2804800,YAZOO CO SCHOOL DIST,4,False
3105280,CODY-KILGORE PUBLIC SCHS,4,False
4841130,SPRING CREEK ISD,2,False
4800070,UNIVERSAL ACADEMY,0,False
4200799,TIMOTHY SCHOOL,4,True
3800025,KINDRED 2,4,False
3618750,MAYFIELD CENTRAL SCHOOL DISTRICT,4,False
0642750,WILMAR UNION ELEMENTARY,2,False
2101760,ESTILL COUNTY,0,False
2725200,OSSEO PUBLIC SCHOOL DISTRICT,4,False
3025530,SWAN VALLEY ELEM,4,False
0507410,HARTFORD SCHOOL DISTRICT,0,False
5102176,ROANOKE VALLEY GOV SCH,3,False
3409810,MAYWOOD,2,False
2703570,BAGLEY PUBLIC SCHOOL DISTRICT,0,False
2700104,WEST CENTRAL AREA,0,False
2508050,MONTACHUSETT REGIONAL VOCATIONAL TECHNICAL,4,False
2608010,CARNEY-NADEAU PUBLIC SCHOOLS,4,False
5900093,,4,False
4200048,CRISPUS ATTUCKS YOUTHBUILD CS,2,False
4843720,UVALDE CISD,4,False
0622620,LOS ALAMOS ELEMENTARY,4,True
5514190,SPENCER SCHOOL DISTRICT,0,False
3400032,HOBOKEN CHARTER SCHOOL,0,False
1729130,OAK GROVE SD 68,2,False
3624690,RIVERHEAD CENTRAL SCHOOL DISTRICT,2,False
1700299,REGIONAL OFFICE OF CAR/TECH EDUC,0,False
0607970,CENTRAL UNIFIED,0,False
0400147,HA:SAN EDUCATIONAL SERVICES,0,False
0618120,HYDESVILLE ELEMENTARY,4,False
3900182,ENGLEWOOD PEACE ACADEMY,0,True
2100120,ANDERSON CO,4,False
1800062,STONEGATE EARLY CLG HS FOR SCI/TEC,0,True
0400785,AZ COMPASS SCHOOLS  INC.,0,False
1700045,GALLATIN CUSD 7,4,False
3012840,PHILIPSBURG K-12 SCHOOLS,4,False
5003840,ESSEX TOWN SCHOOL DISTRICT,0,False
4700146,TN SCH FOR DEAF,4,False
5500022,COOPERATIVE ED SERV AGCY 01,1,False
1602520,OROFINO JOINT DISTRICT,0,False
5006690,PUTNEY SCHOOL DISTRICT,0,False
2802760,LUMBERTON PUBLIC SCHOOL DISTRICT,4,False
3100073,ARNOLD PUBLIC SCHOOLS,2,False
1300027,DEPARTMENT OF HUMAN RESOURCES,1,False
0102370,MOBILE COUNTY,4,False
4702880,MCNAIRY COUNTY,0,False
1920730,NORA SPRINGS-ROCK FALLS COMM SCHOOL DISTRICT,4,True
2904530,BELL CITY R-II,4,False
4825530,KERENS ISD,4,False
4203688,BLACKHAWK SD,4,False
4630490,HAAKON SCHOOL DISTRICT 27-1,2,False
4839690,SEGUIN ISD,4,False
1600490,BUTTE COUNTY JOINT DISTRICT,0,False
2911040,PLAINVIEW R-VIII,4,False
4703480,PUTNAM COUNTY,4,False
2723310,NASHWAUK-KEEWATIN SCHOOL DISTRICT,0,False
3904416,KENT CITY,4,False
2500027,COMMUNITY DAY CHARTER PUBLIC (DISTRICT),4,False
2003660,AXTELL,4,True
4813740,CHEROKEE ISD,4,False
2600254,WALTON CHARTER ACADEMY,0,False
2006900,HANSTON,4,True
3402460,BURLINGTON TOWNSHIP,2,False
1200270,CITRUS,2,False
0503710,BUFFALO IS. CENTRAL SCH. DIST.,4,False
0400370,MIDTOWN PRIMARY SCHOOL,0,False
1923760,PRESCOTT COMM SCHOOL DISTRICT,4,False
4801408,KOINONIA COMMUNITY LEARNING ACADEM,4,True
0606450,BURBANK UNIFIED,4,False
3904994,SANDY VALLEY LOCAL,4,False
3630930,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,0,False
5514040,SOUTH MILWAUKEE SCHOOL DISTRICT,4,False
2700118,ACHIEVE LANGUAGE ACADEMY,0,False
0627180,NEWHALL,4,False
3629240,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,4,False
2912010,FERGUSON-FLORISSANT R-II,2,False
4003240,ARNETT,4,False
1718270,HARRISBURG CUSD 3,0,False
0405400,MURPHY ELEMENTARY DISTRICT,4,False
3411670,NORTH WILDWOOD CITY,2,False
1741820,WESTERN SPRINGS SD 101,2,False
1925560,SENTRAL COMM SCHOOL DISTRICT,2,True
1709990,CHICAGO RIDGE SD 127-5,4,False
0103120,SYLACAUGA CITY,4,False
4813770,CHESTER ISD,4,False
2300051,ME EDUCATIONAL CTR FOR THE DEAF & HARD OF HEARING,3,False
1721680,LA MOILLE CUSD 303,4,False
4108880,NORTH MARION SD 15,0,False
5500039,DOWNTOWN MONTESSORI AGENCY,4,False
1801050,BROWNSTOWN CNT COM SCH CORP,4,False
2003690,B & B,0,True
1800071,ASPIRE CHARTER ACADEMY,0,False
3003660,SPRING CREEK ELEM,4,False
3021060,POLSON ELEM,4,False
3304050,KEENE SCHOOL DISTRICT,2,False
3904708,PIKE-DELTA-YORK LOCAL,0,False
4100030,JEFFERSON ESD,4,False
3600963,GREEN DOT NY CHARTER SCHOOL,4,False
0407080,ROOSEVELT ELEMENTARY DISTRICT,4,False
3904493,UPPER ARLINGTON CITY,2,False
1728980,NORTHBROOK SD 28,2,False
3480364,PASSAIC COUNTY EDUCATIONA,2,False
3622740,PENN YAN CENTRAL SCHOOL DISTRICT,4,False
0627590,NORTH MONTEREY COUNTY UNIFIED,4,False
3604530,BEMUS POINT CENTRAL SCHOOL DISTRICT,4,False
3904779,EDISON LOCAL,4,False
0802190,ARCHULETA COUNTY SCHOOL DISTRICT NO. 50 JT,2,False
0400355,AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. WEST PHOENIX HIGH,0,False
3904720,LEDGEMONT LOCAL,4,False
0506930,GREENLAND SCHOOL DISTRICT,4,False
2700079,REGION 10-SOUTHEAST SERVICE COOP,2,False
5602070,PARK COUNTY SCHOOL DISTRICT # 6,4,False
4008220,COLBERT,4,False
0900390,BOZRAH SCHOOL DISTRICT,2,False
2314130,YORK SCHOOL DEPARTMENT,2,False
4800252,TEXAS SCH FOR THE BLIND & VISUALLY IMPAIRED,3,False
3809130,HAZELTON-MOFFIT-BRADDOCK 6,4,False
2507560,MEDFORD,2,False
4213470,LEECHBURG AREA SD,4,False
0500053,WESTARK TECHNICAL CENTER,4,False
3705040,YADKIN COUNTY SCHOOLS,4,False
4203480,BERWICK AREA SD,4,False
1900032,ALDEN COMM SCHOOL DISTRICT,2,False
4701050,DYER COUNTY,4,False
3627210,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,2,False
0642510,WILLIAM S. HART UNION HIGH,0,False
4829520,MAY ISD,2,False
0630480,PIONEER UNION ELEMENTARY,4,False
3400715,BERGEN ARTS AND SCIENCES CS,4,False
3607080,CHATEAUGAY CENTRAL SCHOOL DISTRICT,0,False
5507620,LAKE GENEVA J1 SCHOOL DISTRICT,2,False
2200136,RSD-ADVANCE BATON ROUGE,4,True
4000752,SANTA FE SOUTH ES (CHARTER),4,False
4800139,TEKOA ACADEMY OF ACCELERATED STUDIES,0,False
4828740,MAGNOLIA ISD,4,False
4203210,BELLE VERNON AREA SD,4,False
1000021,CORRECTIONS - DOE,3,False
3100003,EAST BUTLER PUBLIC SCHOOLS,2,False
3700064,LAKE NORMAN CHARTER,4,False
5001740,ALBANY SCHOOL DISTRICT,0,False
5401110,PLEASANTS COUNTY SCHOOLS,4,False
3410590,MONTGOMERY TOWNSHIP,2,False
